 capri_step pdb run acc_top1 acc_top5 acc_top10 acc_top20 acc_top48 med_top1 med_top5 med_top10 med_top20 med_top48 high_top1 high_top5 high_top10 high_top20 high_top48
1195 3 7vux run-af2-CDR-EpiVag-mpi-50-50 0 1 3 4 7 0 1 3 3 3 0 0 1 1 1
1196 3 7vux run-af2ensnoaf2-Para-Epi-mpi-50-50 1 5 10 17 30 0 4 5 7 7 0 0 0 0 0
1197 3 7vux run-af2abens-CDR-EpiVag-mpi-50-50 1 3 4 7 10 0 1 2 4 4 0 0 0 0 0
1198 3 7vux run-ens-CDR-EpiVag-mpi-50-50 1 2 3 5 9 0 1 1 1 1 0 0 0 0 0
1199 3 7vux run-af2ab-CDR-EpiVag-AA-mpi-50-50 1 5 10 15 21 1 3 4 5 5 0 0 0 0 0
1200 3 7vux run-abens-CDR-EpiVag-mpi-50-50 1 1 3 5 9 1 1 1 1 1 0 0 0 0 0
1201 3 7vux run-ab-CDR-EpiVag-AA-mpi-50-50 1 5 7 7 11 1 5 7 7 7 0 3 3 3 3
1202 3 7vux run-abens-Para-Epi-mpi-50-50 1 5 9 19 27 1 3 6 15 19 1 2 3 6 6
1203 3 7vux run-abl-CDR-EpiVag-mpi-50-50 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0
1204 3 7vux run-ensnoaf2-CDR-EpiVag-mpi-50-50 1 1 2 3 6 1 1 1 1 1 0 0 0 0 0
1205 3 7vux run-ig-Para-Epi-mpi-50-50 1 5 10 18 28 0 2 4 8 9 0 0 0 0 0
1206 3 7vux run-af2ens-CDR-EpiVag-AA-mpi-50-50 1 5 10 16 20 0 2 6 9 9 0 0 0 0 0
1207 3 7vux run-ab-Para-Epi-mpi-50-50 1 5 10 20 28 1 5 10 18 21 1 3 6 11 12
1208 3 7vux run-af2abl-CDR-EpiVag-mpi-50-50 1 4 6 6 8 0 0 1 1 1 0 0 0 0 0
1209 3 7vux run-af2abens-Para-Epi-mpi-50-50 1 5 10 15 21 0 4 5 10 10 0 0 0 0 0
1210 3 7vux run-ig-CDR-EpiVag-mpi-50-50 1 2 3 4 8 1 1 2 3 3 0 0 0 0 0
1211 3 7vux run-af2ens-CDR-EpiVag-mpi-50-50 1 3 4 4 4 1 2 3 3 3 0 0 0 0 0
1212 3 7vux run-af2-CDR-EpiVag-AA-mpi-50-50 1 3 8 16 23 1 2 5 11 13 0 1 3 5 6
1213 3 7vux run-ab-CDR-EpiVag-mpi-50-50 1 1 2 3 8 1 1 2 2 3 0 0 0 0 0
1214 3 7vux run-af2abl-CDR-EpiVag-AA-mpi-50-50 1 5 8 18 24 0 0 0 0 1 0 0 0 0 0
1215 3 7vux run-af2af2-CDR-EpiVag-mpi-50-50 1 5 6 9 11 0 3 4 5 5 0 0 0 0 0
1216 3 7vux run-af2ens-Para-Epi-mpi-50-50 1 5 10 18 31 0 3 6 10 10 0 0 0 0 0
1217 3 7ps4 run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 1 3 6 8 0 1 2 3 4 0 0 0 0 0
1218 3 7ps4 run-af2ig-CDR-EpiVag-mpi-50-50 0 4 6 6 7 0 0 0 0 0 0 0 0 0 0
1219 3 7ps4 run-af2ab-CDR-EpiVag-mpi-50-50 1 4 7 9 11 0 3 4 6 6 0 0 0 0 0
1220 3 7ps4 run-abl-Para-Epi-mpi-50-50 0 1 2 6 16 0 0 0 0 0 0 0 0 0 0
1221 3 7ps4 run-af2af2-Para-Epi-mpi-50-50 0 0 0 4 22 0 0 0 0 2 0 0 0 0 0
1222 3 7ps4 run-ens-CDR-EpiVag-AA-mpi-50-50 0 1 2 2 5 0 0 0 0 0 0 0 0 0 0
1223 3 7ps4 run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 2 3 4 6 0 2 2 2 2 0 0 0 0 0
1224 3 7ps4 run-abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1225 3 7ps4 run-abens-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0
1226 3 7ps4 run-ig-CDR-EpiVag-AA-mpi-50-50 0 1 2 3 10 0 0 0 0 0 0 0 0 0 0
1227 3 7ps4 run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 0 2 6 10 0 0 0 0 1 0 0 0 0 0
1228 3 7ps4 run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1229 3 7ps4 run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 1 2 3 6 0 0 1 1 1 0 0 0 0 0
1230 3 7ps4 run-af2ig-Para-Epi-mpi-50-50 1 5 10 15 33 0 0 0 0 2 0 0 0 0 0
1231 3 7ps4 run-af2ab-Para-Epi-mpi-50-50 1 4 9 17 23 1 3 8 12 15 0 0 0 0 0
1232 3 7ps4 run-ens-Para-Epi-mpi-50-50 0 4 8 14 22 0 3 6 8 9 0 0 0 0 0
1233 3 7ps4 run-ensnoaf2-Para-Epi-mpi-50-50 1 5 10 16 22 1 3 7 10 10 0 0 0 0 0
1234 3 7ps4 run-af2-Para-Epi-mpi-50-50 0 0 2 8 28 0 0 0 0 2 0 0 0 0 0
1235 3 7ps4 run-af2abl-Para-Epi-mpi-50-50 1 1 3 6 9 0 0 0 0 0 0 0 0 0 0
1236 3 7ps4 run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 1 4 4 5 5 0 1 1 1 1 0 0 0 0 0
1237 3 7ps4 run-af2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1238 3 7ps4 run-af2ensnoaf2-Para-Epi-mpi-50-50 1 4 8 13 21 0 0 3 5 5 0 0 0 0 0
1239 3 7ps4 run-af2abens-CDR-EpiVag-mpi-50-50 1 2 2 4 5 0 1 1 1 1 0 0 0 0 0
1240 3 7ps4 run-ens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1241 3 7ps4 run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 3 5 9 12 0 2 3 5 7 0 0 0 0 0
1242 3 7ps4 run-abens-CDR-EpiVag-mpi-50-50 1 3 5 6 6 0 0 0 0 0 0 0 0 0 0
1243 3 7ps4 run-ab-CDR-EpiVag-AA-mpi-50-50 0 2 3 8 9 0 1 2 4 5 0 0 0 0 0
1244 3 7ps4 run-abens-Para-Epi-mpi-50-50 1 5 7 11 18 1 1 1 2 4 0 0 0 0 0
1245 3 7ps4 run-abl-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1246 3 7ps4 run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 2 2 3 3 0 1 1 1 1 0 0 0 0 0
1247 3 7ps4 run-ig-Para-Epi-mpi-50-50 1 5 9 16 26 0 1 2 8 11 0 0 0 0 0
1248 3 7ps4 run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 1 2 4 5 0 1 1 1 1 0 0 0 0 0
1249 3 7ps4 run-ab-Para-Epi-mpi-50-50 1 5 10 13 18 1 5 10 12 13 0 0 0 0 0
1250 3 7ps4 run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1251 3 7ps4 run-af2abens-Para-Epi-mpi-50-50 1 4 9 15 25 0 0 2 4 4 0 0 0 0 0
1252 3 7ps4 run-ig-CDR-EpiVag-mpi-50-50 0 0 2 4 7 0 0 0 0 0 0 0 0 0 0
1253 3 7ps4 run-af2ens-CDR-EpiVag-mpi-50-50 1 3 3 3 3 0 1 1 1 1 0 0 0 0 0
1254 3 7ps4 run-af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1255 3 7ps4 run-ab-CDR-EpiVag-mpi-50-50 0 2 4 4 5 0 2 3 3 3 0 0 0 0 0
1256 3 7ps4 run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1257 3 7ps4 run-af2af2-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1258 3 7ps4 run-af2ens-Para-Epi-mpi-50-50 1 4 8 13 26 0 1 4 5 5 0 0 0 0 0
1259 3 7bbj run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 1 3 7 11 17 0 0 1 1 2 0 0 0 0 0
1260 3 7bbj run-af2ig-CDR-EpiVag-mpi-50-50 1 4 7 12 13 0 3 4 4 4 0 0 0 0 0
1261 3 7bbj run-af2ab-CDR-EpiVag-mpi-50-50 1 5 9 11 12 0 0 2 2 3 0 0 0 0 0
1262 3 7bbj run-abl-Para-Epi-mpi-50-50 1 5 10 20 40 1 5 8 15 28 0 2 2 4 5
1263 3 7bbj run-af2af2-Para-Epi-mpi-50-50 1 5 10 20 27 1 5 10 20 26 1 5 6 11 13
1264 3 7bbj run-ens-CDR-EpiVag-AA-mpi-50-50 1 5 8 16 19 0 1 1 4 4 0 0 0 0 0
1265 3 7bbj run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 1 5 9 18 23 0 0 1 4 4 0 0 0 0 0
1266 3 7bbj run-abl-CDR-EpiVag-AA-mpi-50-50 1 3 7 15 22 0 1 1 2 2 0 0 0 0 0
1267 3 7bbj run-abens-CDR-EpiVag-AA-mpi-50-50 1 5 8 14 22 0 0 0 0 1 0 0 0 0 0
1268 3 7bbj run-ig-CDR-EpiVag-AA-mpi-50-50 1 5 10 18 27 1 2 5 9 12 0 0 0 0 0
1269 3 7bbj run-af2ig-CDR-EpiVag-AA-mpi-50-50 1 4 7 13 17 0 1 2 4 6 0 0 0 0 0
1270 3 7bbj run-af2af2-CDR-EpiVag-AA-mpi-50-50 1 5 10 14 15 1 1 1 1 1 0 0 0 0 0
1271 3 7bbj run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 3 4 6 7 0 2 2 2 2 0 0 0 0 0
1272 3 7bbj run-af2ig-Para-Epi-mpi-50-50 1 5 10 20 34 1 5 10 20 26 0 1 3 9 11
1273 3 7bbj run-af2ab-Para-Epi-mpi-50-50 1 5 10 20 32 0 2 5 12 20 0 0 0 1 1
1274 3 7bbj run-ens-Para-Epi-mpi-50-50 1 5 10 20 36 0 2 5 15 23 0 0 0 2 2
1275 3 7bbj run-ensnoaf2-Para-Epi-mpi-50-50 1 5 10 20 40 0 3 7 15 28 0 0 0 1 1
1276 3 7bbj run-af2-Para-Epi-mpi-50-50 1 5 10 20 41 1 5 9 16 32 1 2 4 7 15
1277 3 7bbj run-af2abl-Para-Epi-mpi-50-50 1 5 10 20 39 1 2 3 10 18 0 0 0 0 0
1278 3 7bbj run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 1 4 5 10 11 0 0 0 0 0 0 0 0 0 0
1279 3 7bbj run-af2-CDR-EpiVag-mpi-50-50 1 5 10 19 23 1 4 6 9 11 0 1 1 1 1
1280 3 7bbj run-af2ensnoaf2-Para-Epi-mpi-50-50 1 5 10 19 34 0 2 6 12 18 0 0 1 2 3
1281 3 7bbj run-af2abens-CDR-EpiVag-mpi-50-50 0 2 3 4 6 0 1 1 1 1 0 0 0 0 0
1282 3 7bbj run-ens-CDR-EpiVag-mpi-50-50 1 5 9 14 18 1 2 3 6 7 0 0 0 1 1
1283 3 7bbj run-af2ab-CDR-EpiVag-AA-mpi-50-50 1 4 8 13 14 0 0 0 2 2 0 0 0 0 0
1284 3 7bbj run-abens-CDR-EpiVag-mpi-50-50 1 5 10 14 20 1 2 2 4 6 0 0 0 0 0
1285 3 7bbj run-ab-CDR-EpiVag-AA-mpi-50-50 1 5 10 16 18 0 0 0 0 0 0 0 0 0 0
1286 3 7bbj run-abens-Para-Epi-mpi-50-50 1 5 10 20 35 1 4 9 17 25 0 1 2 2 4
1287 3 7bbj run-abl-CDR-EpiVag-mpi-50-50 1 4 6 10 20 0 0 0 0 1 0 0 0 0 0
1288 3 7bbj run-ensnoaf2-CDR-EpiVag-mpi-50-50 1 5 9 14 19 1 2 4 5 7 0 0 1 1 1
1289 3 7bbj run-ig-Para-Epi-mpi-50-50 1 5 10 19 38 0 3 7 15 28 0 1 1 3 6
1290 3 7bbj run-af2ens-CDR-EpiVag-AA-mpi-50-50 1 3 6 9 14 0 1 2 2 3 0 0 0 0 0
1291 3 7bbj run-ab-Para-Epi-mpi-50-50 1 5 10 20 41 1 3 7 10 21 0 0 0 0 1
1292 3 7bbj run-af2abl-CDR-EpiVag-mpi-50-50 0 2 6 10 15 0 0 0 0 0 0 0 0 0 0
1293 3 7bbj run-af2abens-Para-Epi-mpi-50-50 1 5 10 20 29 1 5 9 14 15 0 0 1 3 3
1294 3 7bbj run-ig-CDR-EpiVag-mpi-50-50 1 5 9 18 25 0 0 2 5 8 0 0 0 1 2
1295 3 7bbj run-af2ens-CDR-EpiVag-mpi-50-50 1 4 6 8 9 0 1 1 1 1 0 0 0 0 0
1296 3 7bbj run-af2-CDR-EpiVag-AA-mpi-50-50 1 5 10 18 22 1 2 4 6 7 0 0 0 0 0
1297 3 7bbj run-ab-CDR-EpiVag-mpi-50-50 1 5 10 15 23 0 0 0 0 0 0 0 0 0 0
1298 3 7bbj run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 0 1 7 17 0 0 0 1 2 0 0 0 0 0
1299 3 7bbj run-af2af2-CDR-EpiVag-mpi-50-50 1 5 7 8 9 0 1 2 2 2 0 0 1 1 1
1300 3 7bbj run-af2ens-Para-Epi-mpi-50-50 1 5 10 19 34 0 4 8 14 21 0 2 2 4 5
1301 3 7sem run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 1 1 3 13 0 1 1 2 5 0 0 0 0 0
1302 3 7sem run-af2ig-CDR-EpiVag-mpi-50-50 0 0 0 1 8 0 0 0 0 0 0 0 0 0 0
1303 3 7sem run-af2ab-CDR-EpiVag-mpi-50-50 0 1 1 2 8 0 1 1 1 3 0 0 0 0 0
1304 3 7sem run-abl-Para-Epi-mpi-50-50 1 5 8 13 25 1 4 7 8 8 0 0 0 0 0
1305 3 7sem run-af2af2-Para-Epi-mpi-50-50 0 4 9 18 31 0 0 1 6 11 0 0 0 0 0
1306 3 7sem run-ens-CDR-EpiVag-AA-mpi-50-50 0 2 3 5 11 0 1 2 3 3 0 0 0 0 0
1307 3 7sem run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 1 2 3 3 8 1 2 3 3 4 1 2 2 2 2
1308 3 7sem run-abl-CDR-EpiVag-AA-mpi-50-50 0 1 1 5 13 0 1 1 1 3 0 0 0 0 0
1309 3 7sem run-abens-CDR-EpiVag-AA-mpi-50-50 1 5 9 14 22 1 5 9 10 11 0 0 4 5 5
1310 3 7sem run-ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0
1311 3 7sem run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
1312 3 7sem run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 2 3 8 13 0 0 0 1 3 0 0 0 0 0
1313 3 7sem run-af2abens-CDR-EpiVag-AA-mpi-50-50 1 5 8 12 19 0 2 3 6 7 0 0 0 1 1
1314 3 7sem run-af2ig-Para-Epi-mpi-50-50 1 3 7 12 21 0 0 0 0 0 0 0 0 0 0
1315 3 7sem run-af2ab-Para-Epi-mpi-50-50 1 5 10 18 32 1 3 4 6 7 0 0 0 0 0
1316 3 7sem run-ens-Para-Epi-mpi-50-50 1 5 10 13 26 1 4 6 6 6 1 1 1 1 1
1317 3 7sem run-ensnoaf2-Para-Epi-mpi-50-50 1 5 6 11 22 1 5 5 6 6 0 1 1 1 1
1318 3 7sem run-af2-Para-Epi-mpi-50-50 1 5 10 20 36 0 1 1 4 7 0 0 0 0 0
1319 3 7sem run-af2abl-Para-Epi-mpi-50-50 1 5 10 20 29 1 5 8 11 11 0 0 0 0 0
1320 3 7sem run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 1 11 0 0 0 1 2 0 0 0 0 0
1321 3 7sem run-af2-CDR-EpiVag-mpi-50-50 1 2 4 10 18 0 0 0 1 1 0 0 0 0 0
1322 3 7sem run-af2ensnoaf2-Para-Epi-mpi-50-50 1 5 10 17 20 1 4 5 7 8 0 0 0 0 0
1323 3 7sem run-af2abens-CDR-EpiVag-mpi-50-50 1 4 7 12 20 0 0 0 2 5 0 0 0 0 0
1324 3 7sem run-ens-CDR-EpiVag-mpi-50-50 0 2 3 6 17 0 2 2 3 3 0 2 2 2 2
1325 3 7sem run-af2ab-CDR-EpiVag-AA-mpi-50-50 1 3 5 5 9 1 2 2 2 3 0 0 0 0 0
1326 3 7sem run-abens-CDR-EpiVag-mpi-50-50 1 4 9 16 27 1 4 8 15 19 0 2 2 4 5
1327 3 7sem run-ab-CDR-EpiVag-AA-mpi-50-50 1 5 8 11 16 0 4 7 10 10 0 4 6 8 8
1328 3 7sem run-abens-Para-Epi-mpi-50-50 1 5 10 20 28 1 5 10 20 24 0 4 8 12 12
1329 3 7sem run-abl-CDR-EpiVag-mpi-50-50 0 0 0 3 14 0 0 0 2 2 0 0 0 0 0
1330 3 7sem run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 2 4 6 15 0 2 3 4 4 0 2 3 3 3
1331 3 7sem run-ig-Para-Epi-mpi-50-50 0 0 1 5 21 0 0 0 0 0 0 0 0 0 0
1332 3 7sem run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 1 3 6 14 0 0 1 2 5 0 0 0 0 0
1333 3 7sem run-ab-Para-Epi-mpi-50-50 1 5 10 20 29 1 5 10 17 20 0 3 7 11 11
1334 3 7sem run-af2abl-CDR-EpiVag-mpi-50-50 1 2 4 8 17 1 2 3 5 6 0 0 0 0 0
1335 3 7sem run-af2abens-Para-Epi-mpi-50-50 1 5 10 20 39 1 4 8 15 23 0 0 0 0 1
1336 3 7sem run-ig-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1337 3 7sem run-af2ens-CDR-EpiVag-mpi-50-50 0 0 2 5 14 0 0 1 2 4 0 0 0 0 0
1338 3 7sem run-af2-CDR-EpiVag-AA-mpi-50-50 1 5 10 14 22 0 0 1 2 4 0 0 0 0 0
1339 3 7sem run-ab-CDR-EpiVag-mpi-50-50 1 3 5 12 23 1 3 5 10 13 1 2 4 6 6
1340 3 7sem run-af2abl-CDR-EpiVag-AA-mpi-50-50 1 4 7 12 24 1 4 5 6 7 0 0 0 0 0
1341 3 7sem run-af2af2-CDR-EpiVag-mpi-50-50 0 2 5 11 19 0 0 2 4 8 0 0 0 0 0
1342 3 7sem run-af2ens-Para-Epi-mpi-50-50 1 5 9 17 26 1 4 5 9 11 0 0 0 0 0
1343 3 7phw run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1344 3 7phw run-af2ig-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1345 3 7phw run-af2ab-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1346 3 7phw run-abl-Para-Epi-mpi-50-50 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0
1347 3 7phw run-af2af2-Para-Epi-mpi-50-50 0 3 7 15 34 0 1 1 3 8 0 0 0 0 0
1348 3 7phw run-ens-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1349 3 7phw run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 1 1 2 2 0 0 0 0 0 0 0 0 0 0
1350 3 7phw run-abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1351 3 7phw run-abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0
1352 3 7phw run-ig-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 3 0 0 0 0 0 0 0 0 0 0
1353 3 7phw run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
1354 3 7phw run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 2 2 4 7 0 0 0 0 0 0 0 0 0 0
1355 3 7phw run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1356 3 7phw run-af2ig-Para-Epi-mpi-50-50 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1357 3 7phw run-af2ab-Para-Epi-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1358 3 7phw run-ens-Para-Epi-mpi-50-50 0 0 4 6 9 0 0 0 0 0 0 0 0 0 0
1359 3 7phw run-ensnoaf2-Para-Epi-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1360 3 7phw run-af2-Para-Epi-mpi-50-50 1 3 7 15 29 0 0 0 0 0 0 0 0 0 0
1361 3 7phw run-af2abl-Para-Epi-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362 3 7phw run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1363 3 7phw run-af2-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1364 3 7phw run-af2ensnoaf2-Para-Epi-mpi-50-50 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
1365 3 7phw run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
1366 3 7phw run-ens-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1367 3 7phw run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1368 3 7phw run-abens-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1369 3 7phw run-ab-CDR-EpiVag-AA-mpi-50-50 1 4 6 8 8 0 0 0 0 0 0 0 0 0 0
1370 3 7phw run-abens-Para-Epi-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1371 3 7phw run-abl-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1372 3 7phw run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1373 3 7phw run-ig-Para-Epi-mpi-50-50 1 1 3 5 8 0 0 0 0 0 0 0 0 0 0
1374 3 7phw run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 1 2 2 2 0 0 0 0 0 0 0 0 0 0
1375 3 7phw run-ab-Para-Epi-mpi-50-50 0 2 3 4 5 0 0 0 0 0 0 0 0 0 0
1376 3 7phw run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1377 3 7phw run-af2abens-Para-Epi-mpi-50-50 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0
1378 3 7phw run-ig-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1379 3 7phw run-af2ens-CDR-EpiVag-mpi-50-50 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0
1380 3 7phw run-af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1381 3 7phw run-ab-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1382 3 7phw run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1383 3 7phw run-af2af2-CDR-EpiVag-mpi-50-50 0 0 1 3 6 0 0 0 0 0 0 0 0 0 0
1384 3 7phw run-af2ens-Para-Epi-mpi-50-50 0 0 1 5 10 0 0 0 0 0 0 0 0 0 0
1385 3 7s11 run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
1386 3 7s11 run-af2ig-CDR-EpiVag-mpi-50-50 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
1387 3 7s11 run-af2ab-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1388 3 7s11 run-abl-Para-Epi-mpi-50-50 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0
1389 3 7s11 run-af2af2-Para-Epi-mpi-50-50 0 0 0 3 7 0 0 0 0 0 0 0 0 0 0
1390 3 7s11 run-ens-CDR-EpiVag-AA-mpi-50-50 0 0 0 2 9 0 0 0 0 0 0 0 0 0 0
1391 3 7s11 run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 4 10 0 0 0 0 0 0 0 0 0 0
1392 3 7s11 run-abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 8 0 0 0 0 0 0 0 0 0 0
1393 3 7s11 run-abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0
1394 3 7s11 run-ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0
1395 3 7s11 run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
1396 3 7s11 run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0
1397 3 7s11 run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
1398 3 7s11 run-af2ig-Para-Epi-mpi-50-50 0 0 0 1 10 0 0 0 0 0 0 0 0 0 0
1399 3 7s11 run-af2ab-Para-Epi-mpi-50-50 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0
1400 3 7s11 run-ens-Para-Epi-mpi-50-50 0 1 3 5 10 0 0 0 0 0 0 0 0 0 0
1401 3 7s11 run-ensnoaf2-Para-Epi-mpi-50-50 0 1 3 3 11 0 0 0 0 1 0 0 0 0 0
1402 3 7s11 run-af2-Para-Epi-mpi-50-50 0 1 2 6 21 0 0 0 0 0 0 0 0 0 0
1403 3 7s11 run-af2abl-Para-Epi-mpi-50-50 0 0 2 5 15 0 0 0 0 0 0 0 0 0 0
1404 3 7s11 run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1405 3 7s11 run-af2-CDR-EpiVag-mpi-50-50 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0
1406 3 7s11 run-af2ensnoaf2-Para-Epi-mpi-50-50 0 1 1 5 16 0 0 0 0 0 0 0 0 0 0
1407 3 7s11 run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1408 3 7s11 run-ens-CDR-EpiVag-mpi-50-50 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0
1409 3 7s11 run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1410 3 7s11 run-abens-CDR-EpiVag-mpi-50-50 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
1411 3 7s11 run-ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 2 16 0 0 0 0 0 0 0 0 0 0
1412 3 7s11 run-abens-Para-Epi-mpi-50-50 0 0 1 6 15 0 0 0 0 2 0 0 0 0 0
1413 3 7s11 run-abl-CDR-EpiVag-mpi-50-50 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
